playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1023446,0.0,Alex,Mirkov,22,210,104,45,RIGHT,VIC,2021,,Old Ivanhoe (Vic)/Carlton (VFL),6.0,other,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1023446.png?i10c=img.resize(scale_height:0.6),17/11/1999,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1024939,0.0,Fionn,O'Hara,20,186,81,34,RIGHT,INT,2021,,County Westmeath (Ireland),,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1024939.png?i10c=img.resize(scale_height:0.6),28/02/2002,CD_T80,HAW,Hawthorn,Hawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1024982,0.0,Oisin,Mullin,22,182,84,34,RIGHT,INT,2021,,County Mayo,,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1024982.png?i10c=img.resize(scale_height:0.6),11/02/2000,CD_T70,GEEL,Geelong Cats,Cats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1025034,2.0,Oliver,Dempsey,19,185,70,28,RIGHT,VIC,2021,2022,Boroondara (Vic)/Carey Grammar (Vic)/Old Carey (Vic),15.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1025034.png?i10c=img.resize(scale_height:0.6),07/01/2003,CD_T70,GEEL,Geelong Cats,Cats,2.0,65.9,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,55.6,10.0,3.0,0.0,0.0,10.0,68.4,19.0,59.0,13.0,2.0,2.0,1.0,4.0,33.3,1.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,40.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,185.0,0.0,18.0,663.0,10.9,0.0,0.0,9.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,18.0,4.0,8.0,2.0,65.9,0.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,55.6,5.0,1.5,0.0,0.0,5.0,68.4,9.5,29.5,6.5,1.0,1.0,0.5,2.0,33.3,0.5,0.5,3.5,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,40.0,0.0,0.0,2.5,0.4,0.0,0.0,0.0,92.8,0.0,9.0,10.9,0.0,0.0,4.5,0.5,1.5,0.0,0.5,1.0,0.0,0.5,9.0,2.0,4.0
CD_I1027021,5.0,Josh,Carmichael,22,190,89,45,RIGHT,SA,2022,2022,Imperial (Vic)/Merbein (Vic)/Waratah (NT)/West Adelaide (SANFL),9.0,other,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1027021.png?i10c=img.resize(scale_height:0.6),23/09/1999,CD_T40,COLL,Collingwood,Magpies,5.0,48.9,3.0,1.0,18.0,0.0,24.0,0.0,0.0,0.0,0.0,48.3,29.0,0.0,0.0,0.0,20.0,37.5,72.0,288.0,27.0,17.0,7.0,5.0,1.0,50.0,1.0,4.0,25.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,29.8,0.0,0.0,57.0,3.8,10.0,4.0,0.0,1262.0,3.0,64.0,636.0,21.2,2.0,0.0,20.0,0.0,8.0,1.0,11.0,11.0,3.0,11.0,60.0,16.0,31.0,5.0,48.9,0.6,0.2,18.0,0.0,4.8,0.0,0.0,0.0,0.0,48.3,5.8,0.0,0.0,0.0,4.0,37.5,14.4,57.6,5.4,3.4,1.4,1.0,0.2,50.0,0.2,0.8,5.0,3.0,0.0,0.0,0.0,0.0,2.4,0.0,1.6,29.8,0.0,0.0,11.4,3.8,2.0,0.8,0.0,252.6,0.6,12.8,18.7,0.4,0.0,4.0,0.0,1.6,0.2,2.2,2.2,0.6,2.2,12.0,3.2,6.2
CD_I1027965,0.0,Max,Ramsden,19,203,86,38,LEFT,VIC,2022,,– South Melbourne Districts (Vic)/Melbourne Grammar (Vic)/Sandringham U18,6.0,other,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1027965.png?i10c=img.resize(scale_height:0.6),19/04/2003,CD_T80,HAW,Hawthorn,Hawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I240052,18.0,David,Mundy,37,192,93,16,RIGHT,VIC,2003,2005,Seymour (Vic)/Murray U18,19.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/240052.png?i10c=img.resize(scale_height:0.6),20/07/1985,CD_T60,FRE,Fremantle,Freo,18.0,70.9,6.0,2.0,292.0,29.0,45.0,0.0,0.0,0.0,0.0,39.3,159.0,0.0,0.0,0.0,136.0,71.8,400.0,1373.0,287.0,91.0,6.0,10.0,14.0,21.4,5.0,3.0,119.0,232.0,0.0,0.0,0.0,0.0,50.0,4.0,34.0,54.2,0.0,0.0,168.0,0.7,47.0,4.0,3.0,4550.0,17.0,304.0,46.0,424.6,24.0,1.0,79.0,13.0,14.0,0.0,53.0,64.0,5.0,82.0,405.0,69.0,246.0,18.0,70.9,0.3,0.1,292.0,1.6,2.5,0.0,0.0,0.0,0.0,39.3,8.8,0.0,0.0,0.0,7.6,71.8,22.2,76.3,15.9,5.1,0.3,0.6,0.8,21.4,0.3,0.2,6.6,12.9,0.0,0.0,0.0,0.0,2.8,0.2,1.9,54.2,0.0,0.0,9.3,0.7,2.6,0.2,0.2,252.8,0.9,16.9,432.0,1.3,0.1,4.4,0.7,0.8,0.0,2.9,3.6,0.3,4.6,22.5,3.8,13.7
CD_I240283,16.0,Shannon,Hurn,34,187,95,25,RIGHT,SA,2005,2006,Angaston (SA)/Central District (SANFL),13.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/240283.png?i10c=img.resize(scale_height:0.6),04/09/1987,CD_T150,WCE,West Coast Eagles,Eagles,16.0,80.8,0.0,5.0,0.0,0.0,31.0,9.0,29.0,31.0,21.0,26.7,71.0,0.0,0.0,0.0,100.0,86.0,351.0,1437.0,302.0,244.0,0.0,8.0,13.0,0.0,2.0,0.0,38.0,65.0,0.0,0.0,0.0,0.0,21.0,40.0,98.0,85.3,105.0,82.0,286.0,4.4,120.0,0.0,1.0,6132.0,33.0,119.0,145.0,324.9,80.0,0.0,32.0,15.0,1.0,27.0,2.0,25.0,0.0,2.0,266.0,50.0,195.0,16.0,80.8,0.0,0.3,0.0,0.0,1.9,0.6,29.0,1.9,1.3,26.7,4.4,0.0,0.0,0.0,6.3,86.0,21.9,89.8,18.9,15.3,0.0,0.5,0.8,0.0,0.1,0.0,2.4,4.1,0.0,0.0,0.0,0.0,1.3,2.5,6.1,85.3,105.0,82.0,17.9,4.4,7.5,0.0,0.1,383.3,2.1,7.4,324.9,5.0,0.0,2.0,0.9,0.1,1.7,0.1,1.6,0.0,0.1,16.6,3.1,12.2
CD_I240399,17.0,Lance,Franklin,35,199,106,23,LEFT,WA,2004,2005,Dowerin (WA)/Perth (WAFL)/Hawthorn,5.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/240399.png?i10c=img.resize(scale_height:0.6),30/01/1987,CD_T160,SYD,Sydney Swans,Swans,17.0,88.7,21.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,24.0,43.9,93.0,82.0,26.0,31.7,29.0,61.6,203.0,1208.0,125.0,96.0,26.0,25.0,27.0,55.4,10.0,41.0,38.0,42.0,0.0,0.0,0.0,0.0,45.0,0.0,11.0,59.6,0.0,0.0,161.0,3.8,94.0,50.0,37.0,4139.0,21.0,178.0,55.0,408.9,1.0,1.0,120.0,4.0,74.0,12.0,4.0,35.0,23.0,4.0,212.0,48.0,119.0,17.0,88.7,1.2,0.0,0.0,0.0,3.4,0.0,0.0,0.0,1.4,43.9,5.5,4.8,1.5,31.7,1.7,61.6,11.9,71.1,7.4,5.6,1.5,1.5,1.6,55.4,0.6,2.4,2.2,2.5,0.0,0.0,0.0,0.0,2.6,0.0,0.6,59.6,0.0,0.0,9.5,3.8,5.5,2.9,2.2,243.5,1.2,10.5,408.9,0.1,0.1,7.1,0.2,4.4,0.7,0.2,2.1,1.4,0.2,12.5,2.8,7.0
CD_I240406,14.0,Josh J.,Kennedy,34,196,102,17,RIGHT,WA,2005,2006,Northampton (WA)/East Fremantle (WAFL)/Carlton,4.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/240406.png?i10c=img.resize(scale_height:0.6),25/08/1987,CD_T150,WCE,West Coast Eagles,Eagles,14.0,86.2,11.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,38.2,47.0,31.0,5.0,16.1,17.0,66.9,118.0,692.0,79.0,55.0,13.0,18.0,10.0,56.9,3.0,29.0,24.0,33.0,0.0,0.0,0.0,0.0,22.0,1.0,8.0,64.7,0.0,0.0,85.0,2.6,50.0,28.0,18.0,2184.0,12.0,107.0,230.0,274.5,1.0,1.0,63.0,4.0,51.0,5.0,0.0,20.0,14.0,0.0,123.0,34.0,76.0,14.0,86.2,0.8,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.7,38.2,3.4,2.2,0.4,16.1,1.2,66.9,8.4,49.4,5.6,3.9,0.9,1.3,0.7,56.9,0.2,2.1,1.7,2.4,0.0,0.0,0.0,0.0,1.6,0.1,0.6,64.7,0.0,0.0,6.1,2.6,3.6,2.0,1.3,156.1,0.9,7.6,274.5,0.1,0.1,4.5,0.3,3.6,0.4,0.0,1.4,1.0,0.0,8.8,2.4,5.4
CD_I250267,12.0,Paddy,Ryder,34,197,96,18,RIGHT,WA,2005,2006,"Rovers, Geraldton (WA)/East Fremantle (WAFL)/Ess/PA",7.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/250267.png?i10c=img.resize(scale_height:0.6),14/03/1988,CD_T130,STK,St Kilda,Saints,12.0,71.1,7.0,0.0,203.0,8.0,50.0,1.0,14.3,7.0,10.0,61.0,61.0,15.0,4.0,26.7,44.0,62.1,95.0,732.0,59.0,40.0,5.0,28.0,16.0,57.9,2.0,11.0,24.0,22.0,264.0,80.0,30.3,51.9,18.0,6.0,15.0,54.8,0.0,0.0,73.0,3.3,32.0,9.0,3.0,1472.0,29.0,121.0,278.0,237.1,4.0,509.0,45.0,29.0,19.0,19.0,18.0,26.0,5.0,26.0,100.0,23.0,39.0,12.0,71.1,0.6,0.0,203.0,0.7,4.2,0.1,14.3,0.6,0.8,61.0,5.1,1.3,0.3,26.7,3.7,62.1,7.9,61.0,4.9,3.3,0.4,2.3,1.3,57.9,0.2,0.9,2.0,1.8,22.0,6.7,30.3,51.9,1.5,0.5,1.3,54.8,0.0,0.0,6.1,3.3,2.7,0.8,0.3,122.7,2.4,10.1,237.1,0.3,42.4,3.8,2.4,1.6,1.6,1.5,2.2,0.4,2.2,8.3,1.9,3.3
CD_I250321,16.0,Joel,Selwood,34,183,84,14,RIGHT,VIC,2006,2007,Sandhurst (Vic)/Bendigo U18,7.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/250321.png?i10c=img.resize(scale_height:0.6),26/05/1988,CD_T70,GEEL,Geelong Cats,Cats,16.0,73.2,2.0,3.0,248.0,36.0,68.0,0.0,0.0,1.0,1.0,45.3,159.0,3.0,1.0,33.3,130.0,71.2,347.0,1261.0,247.0,105.0,10.0,27.0,31.0,50.0,11.0,3.0,95.0,171.0,0.0,0.0,0.0,0.0,66.0,4.0,45.0,59.7,0.0,0.0,176.0,1.0,47.0,4.0,3.0,4684.0,32.0,294.0,53.0,413.8,19.0,3.0,93.0,29.0,6.0,9.0,50.0,70.0,3.0,86.0,351.0,61.0,192.0,16.0,73.2,0.1,0.2,248.0,2.3,4.3,0.0,0.0,0.1,0.1,45.3,9.9,0.2,0.1,33.3,8.1,71.2,21.7,78.8,15.4,6.6,0.6,1.7,1.9,50.0,0.7,0.2,5.9,10.7,0.0,0.0,0.0,0.0,4.1,0.3,2.8,59.7,0.0,0.0,11.0,1.0,2.9,0.3,0.2,292.8,2.0,18.4,413.8,1.2,0.2,5.8,1.8,0.4,0.6,3.1,4.4,0.2,5.4,21.9,3.8,12.0
CD_I250365,19.0,Travis,Boak,34,183,85,10,RIGHT,VIC,2006,2007,Torquay (Vic)/Geelong U18,5.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/250365.png?i10c=img.resize(scale_height:0.6),01/08/1988,CD_T110,PORT,Port Adelaide,Power,19.0,81.1,10.0,1.0,306.0,44.0,66.0,0.0,0.0,1.0,2.0,43.0,226.0,5.0,0.0,0.0,189.0,72.6,511.0,1841.0,371.0,137.0,25.0,18.0,17.0,39.1,14.0,9.0,152.0,282.0,0.0,0.0,0.0,0.0,94.0,8.0,55.0,59.8,0.0,0.0,229.0,0.8,77.0,8.0,8.0,6469.0,36.0,421.0,27.0,470.6,19.0,1.0,111.0,29.0,23.0,1.0,73.0,83.0,6.0,117.0,526.0,92.0,300.0,19.0,81.1,0.5,0.1,306.0,2.3,3.5,0.0,0.0,0.1,0.1,43.0,11.9,0.3,0.0,0.0,9.9,72.6,26.9,96.9,19.5,7.2,1.3,0.9,0.9,39.1,0.7,0.5,8.0,14.8,0.0,0.0,0.0,0.0,4.9,0.4,2.9,59.8,0.0,0.0,12.1,0.8,4.1,0.4,0.4,340.5,1.9,22.2,471.2,1.0,0.1,5.8,1.5,1.2,0.1,3.8,4.4,0.3,6.2,27.7,4.8,15.8
CD_I250395,18.0,Jack,Riewoldt,33,193,92,8,RIGHT,TAS,2006,2007,Clarence (Tas)/Tasmania U18,13.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/250395.png?i10c=img.resize(scale_height:0.6),31/10/1988,CD_T120,RICH,Richmond,Tigers,18.0,87.9,27.0,1.0,4.0,0.0,61.0,0.0,0.0,0.0,24.0,45.0,94.0,65.0,18.0,27.7,34.0,59.5,200.0,1148.0,119.0,81.0,20.0,24.0,17.0,48.6,7.0,36.0,42.0,49.0,4.0,1.0,25.0,21.1,56.0,2.0,14.0,53.6,0.0,0.0,151.0,3.1,91.0,47.0,25.0,4549.0,41.0,172.0,151.0,323.8,2.0,19.0,105.0,7.0,74.0,18.0,5.0,33.0,22.0,5.0,209.0,59.0,115.0,18.0,87.9,1.5,0.1,4.0,0.0,3.4,0.0,0.0,0.0,1.3,45.0,5.2,3.6,1.0,27.7,1.9,59.5,11.1,63.8,6.6,4.5,1.1,1.3,0.9,48.6,0.4,2.0,2.3,2.7,0.2,0.1,25.0,21.1,3.1,0.1,0.8,53.6,0.0,0.0,8.4,3.1,5.1,2.6,1.4,252.8,2.3,9.6,317.4,0.1,1.1,5.8,0.4,4.1,1.0,0.3,1.8,1.2,0.3,11.6,3.3,6.4
CD_I260113,0.0,Jarryn,Geary,34,183,79,14,RIGHT,VIC,2007,2008,Eaglehawk (Vic)/Bendigo U18,,rookieElevation,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260113.png?i10c=img.resize(scale_height:0.6),23/06/1988,CD_T130,STK,St Kilda,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I260227,5.0,Shaun,Higgins,34,184,89,4,RIGHT,VIC,2005,2006,"Newtown &amp; Chilwell (Vic)/St Joseph&apos;s Coll, Geel (Vic)/Geel U18/WB/NM",11.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260227.png?i10c=img.resize(scale_height:0.6),04/03/1988,CD_T70,GEEL,Geelong Cats,Cats,5.0,64.4,1.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,22.9,19.0,0.0,0.0,0.0,27.0,77.1,83.0,327.0,64.0,25.0,3.0,5.0,7.0,25.0,4.0,1.0,13.0,42.0,0.0,0.0,0.0,0.0,11.0,2.0,7.0,61.0,0.0,0.0,41.0,1.0,15.0,2.0,3.0,1426.0,3.0,75.0,433.0,134.5,7.0,0.0,26.0,9.0,4.0,3.0,9.0,19.0,3.0,9.0,83.0,17.0,64.0,5.0,64.4,0.2,0.0,3.0,0.0,3.2,0.0,0.0,0.0,0.2,22.9,3.8,0.0,0.0,0.0,5.4,77.1,16.6,65.4,12.8,5.0,0.6,1.0,1.4,25.0,0.8,0.2,2.6,8.4,0.0,0.0,0.0,0.0,2.2,0.4,1.4,61.0,0.0,0.0,8.2,1.0,3.0,0.4,0.6,285.3,0.6,15.0,134.5,1.4,0.0,5.2,1.8,0.8,0.6,1.8,3.8,0.6,1.8,16.6,3.4,12.8
CD_I260257,19.0,Scott,Pendlebury,34,191,86,10,LEFT,VIC,2005,2006,Sale (Vic)/Gippsland U18,5.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260257.png?i10c=img.resize(scale_height:0.6),07/01/1988,CD_T40,COLL,Collingwood,Magpies,19.0,83.8,1.0,2.0,302.0,22.0,55.0,3.0,42.9,7.0,1.0,37.6,153.0,1.0,0.0,0.0,239.0,77.6,416.0,1598.0,323.0,150.0,4.0,11.0,27.0,66.7,14.0,2.0,103.0,200.0,0.0,0.0,0.0,0.0,61.0,14.0,102.0,69.4,23.0,14.0,216.0,1.1,65.0,2.0,3.0,6125.0,46.0,418.0,33.0,464.0,41.0,0.0,107.0,43.0,3.0,18.0,28.0,87.0,6.0,50.0,407.0,58.0,254.0,19.0,83.8,0.1,0.1,302.0,1.2,2.9,0.2,42.9,0.4,0.1,37.6,8.1,0.1,0.0,0.0,12.6,77.6,21.9,84.1,17.0,7.9,0.2,0.6,1.4,66.7,0.7,0.1,5.4,10.5,0.0,0.0,0.0,0.0,3.2,0.7,5.4,69.4,23.0,14.0,11.4,1.1,3.4,0.1,0.2,322.4,2.4,22.0,462.5,2.2,0.0,5.6,2.3,0.2,0.9,1.5,4.6,0.3,2.6,21.4,3.1,13.4
CD_I260382,11.0,Josh P.,Kennedy,34,188,95,12,RIGHT,VIC,2006,2008,East Sandr (Vic)/Xavier Coll (Vic)/Sandr U18/Hawthorn,40.0,fatherSon,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260382.png?i10c=img.resize(scale_height:0.6),20/06/1988,CD_T160,SYD,Sydney Swans,Swans,11.0,53.2,0.0,3.0,31.0,8.0,23.0,0.0,0.0,3.0,3.0,43.0,58.0,1.0,0.0,0.0,66.0,75.9,133.0,488.0,101.0,47.0,6.0,8.0,2.0,50.0,2.0,2.0,44.0,67.0,0.0,0.0,0.0,0.0,13.0,8.0,27.0,71.2,2.0,2.0,66.0,1.0,30.0,3.0,1.0,1620.0,11.0,106.0,135.0,333.8,9.0,0.0,40.0,14.0,4.0,5.0,15.0,19.0,1.0,23.0,135.0,20.0,77.0,11.0,53.2,0.0,0.3,31.0,0.7,2.1,0.0,0.0,0.3,0.3,43.0,5.3,0.1,0.0,0.0,6.0,75.9,12.1,44.4,9.2,4.3,0.5,0.7,0.2,50.0,0.2,0.2,4.0,6.1,0.0,0.0,0.0,0.0,1.2,0.7,2.5,71.2,2.0,2.0,6.0,1.0,2.7,0.3,0.1,147.3,1.0,9.6,333.8,0.8,0.0,3.6,1.3,0.4,0.5,1.4,1.7,0.1,2.1,12.3,1.8,7.0
